year,state,age,gender,race,voter_registration
2024,Idaho,52,Female,100,0.0
2024,North Dakota,63,Female,100,0.0
2024,Texas,40,Female,100,0.0
2024,Vermont,19,Female,651,0.0
2024,Missouri,76,Male,100,1.0
2024,Arizona,18,Female,100,0.0
2024,Alabama,41,Male,100,0.0
2024,West Virginia,58,Male,100,1.0
2024,West Virginia,58,Female,100,1.0
2024,California,51,Male,100,1.0
2024,Maryland,30,Male,100,0.0
2024,Colorado,18,Female,100,0.0
2024,Tennessee,71,Male,100,1.0
2024,California,43,Male,100,0.0
2024,Idaho,85,Female,100,0.0
2024,Arizona,69,Female,100,0.0
2024,Arizona,79,Male,100,1.0
2024,New Jersey,64,Female,100,0.0
2024,Arkansas,25,Female,100,0.0
2024,Arkansas,53,Female,100,0.0
2024,Alabama,70,Female,100,0.0
2024,Alaska,73,Female,100,1.0
2024,California,46,Female,100,0.0
2024,Colorado,63,Male,100,0.0
2024,California,34,Female,100,1.0
2024,California,67,Male,651,0.0
2024,Louisiana,62,Female,100,0.0
2024,Louisiana,38,Female,100,0.0
2024,Louisiana,41,Male,100,0.0
2024,Louisiana,18,Female,100,0.0
2024,California,73,Male,100,0.0
2024,California,68,Female,100,0.0
2024,California,22,Female,100,0.0
2024,California,60,Female,100,0.0
2024,California,61,Male,100,0.0
2024,California,24,Female,100,0.0
2024,Mississippi,66,Male,200,1.0
2024,Connecticut,50,Male,100,0.0
2024,Connecticut,46,Female,100,0.0
2024,Connecticut,18,Female,100,0.0
2024,California,66,Female,200,0.0
2024,California,60,Male,200,0.0
2024,Ohio,33,Female,100,0.0
2024,Ohio,26,Male,200,1.0
2024,Iowa,38,Female,100,0.0
2024,Illinois,39,Female,100,1.0
2024,Minnesota,20,Female,100,0.0
2024,California,73,Female,100,0.0
2024,Tennessee,65,Male,100,0.0
2024,Alabama,30,Female,100,0.0
2024,Alabama,36,Male,100,1.0
2024,Louisiana,56,Male,100,0.0
2024,Louisiana,60,Female,100,0.0
2024,Louisiana,63,Male,100,0.0
2024,Oklahoma,62,Female,100,0.0
2024,Oklahoma,67,Male,100,0.0
2024,Arizona,25,Female,100,1.0
2024,Connecticut,58,Male,100,0.0
2024,Connecticut,64,Female,100,0.0
2024,Connecticut,25,Female,100,0.0
2024,Connecticut,23,Male,100,1.0
2024,Nevada,18,Male,100,0.0
2024,Nevada,46,Female,100,1.0
2024,Nevada,18,Male,100,1.0
2024,West Virginia,77,Male,100,1.0
2024,Hawaii,45,Male,813,0.0
2024,Hawaii,68,Female,813,0.0
2024,Hawaii,71,Male,813,0.0
2024,District of Columbia,76,Male,200,0.0
2024,Arizona,50,Female,100,1.0
2024,Iowa,35,Female,100,1.0
2024,Oklahoma,36,Male,300,1.0
2024,Texas,20,Male,100,1.0
2024,Oklahoma,63,Female,100,1.0
2024,Florida,18,Female,100,0.0
2024,Alabama,61,Female,200,1.0
2024,California,21,Male,300,0.0
2024,Texas,67,Female,100,0.0
2024,California,75,Female,100,1.0
2024,California,44,Female,100,0.0
2024,California,64,Female,100,0.0
2024,California,57,Male,651,0.0
2024,California,55,Female,651,0.0
2024,Texas,69,Female,100,0.0
2024,Oregon,26,Male,100,0.0
2024,New York,26,Female,100,0.0
2024,New York,29,Male,100,1.0
2024,California,34,Male,100,0.0
2024,California,20,Male,100,1.0
2024,Nebraska,34,Female,100,1.0
2024,Nebraska,41,Male,100,1.0
2024,Louisiana,60,Female,100,0.0
2024,Indiana,40,Female,100,1.0
2024,Iowa,74,Male,100,1.0
2024,Iowa,61,Female,100,1.0
2024,Iowa,60,Female,100,1.0
2024,Indiana,32,Female,100,1.0
2024,Iowa,28,Male,100,1.0
2024,Georgia,69,Male,100,0.0
2024,Maryland,32,Male,200,0.0
2024,Idaho,38,Female,100,0.0
2024,Idaho,44,Male,100,0.0
2024,Illinois,25,Male,100,0.0
2024,Georgia,41,Male,100,0.0
2024,Florida,72,Male,100,1.0
2024,Florida,60,Male,100,0.0
2024,Florida,18,Male,100,1.0
2024,Idaho,29,Female,100,0.0
2024,West Virginia,30,Female,100,0.0
2024,Pennsylvania,30,Female,100,1.0
2024,Florida,69,Male,100,1.0
2024,Hawaii,80,Female,651,0.0
2024,Idaho,78,Female,100,1.0
2024,Georgia,34,Female,100,0.0
2024,California,25,Male,100,0.0
2024,California,45,Female,100,1.0
2024,California,51,Male,100,1.0
2024,West Virginia,30,Female,200,1.0
2024,Florida,65,Male,100,0.0
2024,Indiana,70,Female,100,1.0
2024,Idaho,70,Female,100,0.0
2024,Idaho,54,Female,100,0.0
2024,Washington,40,Male,651,0.0
2024,Florida,35,Female,100,1.0
2024,Delaware,39,Male,100,0.0
2024,Idaho,85,Female,100,1.0
2024,Idaho,63,Male,100,0.0
2024,Idaho,58,Female,100,1.0
2024,Indiana,48,Female,100,0.0
2024,Indiana,31,Male,100,0.0
2024,Tennessee,70,Female,100,1.0
2024,Illinois,31,Male,100,1.0
2024,Illinois,70,Female,100,1.0
2024,Illinois,32,Male,100,0.0
2024,New Jersey,55,Female,100,0.0
2024,New Jersey,33,Male,100,0.0
2024,New Jersey,33,Male,100,0.0
2024,Texas,28,Male,100,1.0
2024,Pennsylvania,85,Female,100,1.0
2024,District of Columbia,65,Female,200,0.0
2024,Texas,28,Female,651,0.0
2024,Missouri,21,Male,100,0.0
2024,Missouri,21,Male,100,0.0
2024,Missouri,25,Male,100,0.0
2024,Missouri,20,Male,651,0.0
2024,Missouri,75,Male,200,0.0
2024,Missouri,64,Female,100,0.0
2024,Massachusetts,26,Male,100,1.0
2024,Missouri,48,Female,100,1.0
2024,Missouri,24,Male,100,0.0
2024,Missouri,21,Female,100,1.0
2024,Missouri,73,Male,100,0.0
2024,Kentucky,56,Female,100,1.0
2024,West Virginia,64,Female,100,0.0
2024,Michigan,60,Male,100,1.0
2024,Michigan,25,Male,100,1.0
2024,West Virginia,65,Male,100,0.0
2024,Arizona,55,Male,100,0.0
2024,Kentucky,19,Female,100,0.0
2024,Mississippi,45,Male,100,0.0
2024,Mississippi,33,Female,100,1.0
2024,Mississippi,47,Female,100,1.0
2024,Louisiana,26,Male,100,0.0
2024,Massachusetts,47,Female,100,0.0
2024,Massachusetts,53,Male,100,0.0
2024,Massachusetts,24,Female,100,1.0
2024,Michigan,37,Female,100,0.0
2024,Missouri,53,Female,802,1.0
2024,Massachusetts,41,Male,100,0.0
2024,Massachusetts,31,Female,100,0.0
2024,Washington,21,Male,651,1.0
2024,Washington,25,Male,652,1.0
2024,Washington,22,Female,100,1.0
2024,West Virginia,41,Female,100,0.0
2024,Oklahoma,59,Female,200,0.0
2024,Hawaii,49,Male,100,1.0
2024,Hawaii,47,Female,100,1.0
2024,Hawaii,23,Male,100,0.0
2024,Hawaii,20,Female,100,0.0
2024,Hawaii,43,Male,100,1.0
2024,Kentucky,37,Female,100,0.0
2024,Louisiana,39,Male,100,0.0
2024,Louisiana,58,Male,100,0.0
2024,Florida,40,Male,100,1.0
2024,Oklahoma,77,Female,100,1.0
2024,Oklahoma,44,Male,100,0.0
2024,North Carolina,53,Male,100,0.0
2024,North Carolina,45,Female,100,0.0
2024,North Carolina,22,Female,100,0.0
2024,North Carolina,18,Female,100,0.0
2024,New Jersey,27,Male,100,1.0
2024,Ohio,23,Female,100,0.0
2024,Ohio,39,Male,100,0.0
2024,New Jersey,35,Female,801,1.0
2024,North Carolina,60,Male,100,0.0
2024,Ohio,53,Male,100,1.0
2024,Ohio,58,Female,100,1.0
2024,Ohio,20,Female,100,1.0
2024,Montana,27,Female,100,1.0
2024,Montana,30,Male,100,0.0
2024,New Jersey,20,Male,100,0.0
2024,New Jersey,42,Female,100,0.0
2024,New Jersey,40,Male,100,0.0
2024,New Jersey,18,Female,100,0.0
2024,New Hampshire,36,Female,100,1.0
2024,New Jersey,24,Male,100,0.0
2024,Montana,34,Female,100,1.0
2024,North Carolina,33,Male,100,0.0
2024,New York,21,Female,100,0.0
2024,New York,21,Male,100,0.0
2024,New Mexico,72,Female,300,1.0
2024,North Carolina,24,Female,200,0.0
2024,Florida,50,Female,100,1.0
2024,California,85,Male,100,0.0
2024,New Mexico,62,Male,100,0.0
2024,North Dakota,26,Male,100,1.0
2024,New Hampshire,29,Male,100,0.0
2024,Texas,34,Female,100,0.0
2024,Oklahoma,63,Female,100,0.0
2024,Missouri,40,Male,100,0.0
2024,Missouri,41,Female,100,0.0
2024,Texas,47,Male,100,0.0
2024,Texas,60,Male,100,0.0
2024,North Carolina,80,Male,200,0.0
2024,Pennsylvania,18,Male,200,0.0
2024,Texas,60,Female,100,0.0
2024,Oregon,22,Female,100,1.0
2024,Oregon,21,Male,100,1.0
2024,Texas,42,Male,651,1.0
2024,Utah,26,Male,100,1.0
2024,Utah,26,Female,100,1.0
2024,Pennsylvania,70,Female,100,0.0
2024,Pennsylvania,85,Female,100,0.0
2024,Oklahoma,37,Male,100,0.0
2024,Oklahoma,30,Female,100,0.0
2024,Tennessee,62,Male,100,0.0
2024,South Dakota,27,Male,100,0.0
2024,South Dakota,24,Female,100,0.0
2024,Tennessee,34,Male,100,0.0
2024,Tennessee,29,Female,100,0.0
2024,Tennessee,52,Male,100,0.0
2024,Tennessee,49,Female,100,0.0
2024,Tennessee,25,Male,100,0.0
2024,Tennessee,19,Female,100,0.0
2024,Tennessee,67,Male,802,0.0
2024,Tennessee,73,Female,802,0.0
2024,Utah,18,Female,100,1.0
2024,South Dakota,23,Female,801,0.0
2024,Texas,41,Female,100,1.0
2024,Pennsylvania,23,Male,100,0.0
2024,Pennsylvania,23,Female,100,0.0
2024,Texas,59,Male,100,1.0
2024,Oregon,29,Female,100,0.0
2024,Oregon,48,Male,100,1.0
2024,South Dakota,42,Male,100,0.0
2024,South Dakota,63,Female,100,0.0
2024,South Dakota,60,Male,100,0.0
2024,Pennsylvania,64,Female,200,1.0
2024,New Mexico,27,Male,200,0.0
2024,Texas,43,Male,200,1.0
2024,Louisiana,47,Male,200,0.0
2024,Louisiana,19,Female,200,0.0
2024,Rhode Island,49,Female,100,0.0
2024,Rhode Island,20,Male,200,0.0
2024,Washington,60,Male,651,0.0
2024,Washington,49,Female,651,0.0
2024,Washington,31,Female,651,0.0
2024,Washington,18,Male,651,0.0
2024,Texas,44,Female,200,0.0
2024,Texas,19,Male,200,1.0
2024,Texas,55,Male,100,0.0
2024,Texas,18,Female,100,0.0
2024,Texas,69,Female,100,1.0
2024,Mississippi,18,Male,100,0.0
2024,Texas,25,Male,100,1.0
2024,Texas,24,Female,100,1.0
2024,Louisiana,26,Male,100,1.0
2024,Louisiana,37,Female,100,0.0
2024,Oklahoma,29,Male,100,0.0
2024,Oklahoma,21,Female,300,0.0
2024,Oklahoma,18,Female,100,0.0
2024,Oklahoma,18,Female,100,0.0
2024,Missouri,18,Female,100,1.0
2024,Pennsylvania,19,Female,200,1.0
2024,California,29,Male,810,1.0
2024,California,59,Male,200,1.0
2024,Missouri,30,Female,100,0.0
2024,Missouri,29,Male,100,1.0
2024,Wisconsin,63,Male,100,0.0
2024,Virginia,71,Male,100,1.0
2024,Vermont,28,Female,100,1.0
2024,Vermont,26,Female,100,1.0
2024,Vermont,22,Female,100,1.0
2024,Virginia,19,Male,100,1.0
2024,Wyoming,43,Male,100,1.0
2024,Wyoming,38,Male,100,0.0
2024,Virginia,44,Male,100,1.0
2024,West Virginia,72,Male,100,0.0
2024,Wisconsin,31,Female,100,1.0
2024,Wisconsin,32,Male,100,0.0
2024,Wyoming,33,Female,100,0.0
2024,West Virginia,47,Male,100,0.0
2024,West Virginia,67,Female,100,0.0
2024,West Virginia,75,Male,100,0.0
2024,West Virginia,44,Male,100,0.0
2024,Virginia,53,Female,100,0.0
2024,Virginia,19,Female,100,1.0
2024,West Virginia,42,Female,200,1.0
2024,West Virginia,80,Male,100,0.0
2024,West Virginia,77,Female,100,1.0
2024,Hawaii,18,Male,651,1.0
2024,Hawaii,52,Female,651,0.0
2024,Hawaii,75,Female,651,0.0
2024,Nevada,26,Male,651,0.0
2024,Hawaii,50,Female,651,0.0
2024,Nevada,85,Male,100,1.0
2024,Tennessee,52,Female,100,0.0
2024,Tennessee,52,Male,100,1.0
2024,Pennsylvania,41,Male,100,0.0
2024,Pennsylvania,40,Female,100,0.0
2024,Indiana,57,Male,100,0.0
2024,Indiana,50,Female,100,0.0
2024,Hawaii,26,Male,811,1.0
2024,Hawaii,34,Male,100,1.0
2024,Washington,62,Male,100,0.0
2024,Washington,80,Female,100,0.0
2024,Ohio,85,Male,100,0.0
2024,Florida,35,Male,100,0.0
2024,South Dakota,19,Male,100,0.0
2024,Massachusetts,56,Female,100,1.0
2024,Delaware,47,Male,651,0.0
2024,Delaware,25,Female,651,0.0
2024,Ohio,65,Male,100,1.0
2024,Nebraska,65,Female,100,0.0
2024,Illinois,34,Female,200,1.0
2024,Maryland,65,Male,200,1.0
2024,Maine,57,Male,100,0.0
2024,Maine,67,Female,100,0.0
2024,Maine,26,Female,100,0.0
2024,California,46,Male,803,0.0
2024,California,46,Female,803,0.0
2024,California,55,Male,100,0.0
2024,Colorado,59,Male,100,0.0
2024,Colorado,59,Female,100,1.0
2024,Colorado,25,Male,100,1.0
2024,California,45,Male,100,0.0
2024,California,38,Female,100,0.0
2024,Oklahoma,40,Female,100,0.0
2024,Texas,37,Female,652,0.0
2024,Texas,33,Male,100,0.0
2024,Texas,61,Female,100,1.0
2024,Texas,36,Male,100,1.0
2024,Alaska,36,Male,100,1.0
2024,Oklahoma,41,Male,100,0.0
2024,Oklahoma,42,Female,100,1.0
2024,Oklahoma,48,Male,100,1.0
2024,Oklahoma,24,Male,100,0.0
2024,New Jersey,46,Female,100,1.0
2024,New Jersey,44,Male,100,1.0
2024,Arkansas,44,Male,100,0.0
2024,Arkansas,38,Female,100,0.0
2024,Washington,64,Female,651,0.0
2024,Arkansas,48,Male,200,0.0
2024,Arkansas,19,Female,801,0.0
2024,Arkansas,18,Female,801,0.0
2024,Ohio,26,Male,100,0.0
2024,Ohio,27,Female,100,0.0
2024,California,65,Female,100,0.0
2024,Georgia,32,Female,100,0.0
2024,Georgia,36,Male,100,0.0
2024,California,43,Female,100,1.0
2024,California,52,Male,100,1.0
2024,California,25,Male,100,1.0
2024,Oklahoma,18,Female,100,1.0
2024,Oklahoma,36,Female,100,0.0
2024,Virginia,64,Female,100,0.0
2024,Maryland,75,Male,100,0.0
2024,West Virginia,53,Male,100,1.0
2024,West Virginia,53,Female,100,1.0
2024,West Virginia,23,Male,100,1.0
2024,Minnesota,35,Female,200,1.0
2024,Oklahoma,66,Female,100,1.0
2024,Oklahoma,44,Male,200,1.0
2024,South Carolina,19,Male,200,1.0
2024,South Carolina,22,Male,200,0.0
2024,South Carolina,37,Female,100,1.0
2024,South Carolina,39,Male,100,1.0
2024,South Carolina,61,Male,100,1.0
2024,Missouri,29,Female,100,0.0
2024,Massachusetts,45,Male,100,0.0
2024,Arkansas,21,Female,100,1.0
2024,Arkansas,21,Male,100,1.0
2024,New Mexico,33,Male,100,0.0
2024,California,26,Male,100,0.0
2024,Arkansas,66,Male,100,0.0
2024,Connecticut,27,Male,100,1.0
2024,Colorado,42,Female,100,0.0
2024,California,69,Male,100,1.0
2024,Arkansas,25,Male,100,0.0
2024,Arkansas,23,Female,100,0.0
2024,Arkansas,37,Male,100,1.0
2024,Alaska,61,Female,100,0.0
2024,Alaska,26,Female,100,1.0
2024,Alaska,24,Male,100,1.0
2024,Connecticut,69,Female,100,1.0
2024,Florida,60,Male,100,1.0
2024,Florida,36,Female,100,0.0
2024,Louisiana,23,Male,100,1.0
2024,Louisiana,23,Female,100,1.0
2024,Louisiana,19,Female,200,0.0
2024,West Virginia,31,Female,100,0.0
2024,West Virginia,32,Male,100,0.0
2024,West Virginia,26,Male,100,0.0
2024,West Virginia,22,Female,100,0.0
2024,Oklahoma,24,Male,100,0.0
2024,Oklahoma,25,Female,802,1.0
2024,California,35,Female,803,1.0
2024,Connecticut,18,Female,100,0.0
2024,Colorado,79,Male,100,0.0
2024,California,43,Male,100,0.0
2024,California,29,Female,100,0.0
2024,California,27,Male,100,0.0
2024,Indiana,25,Male,100,0.0
2024,District of Columbia,66,Female,200,0.0
2024,California,34,Male,200,0.0
2024,California,30,Female,100,0.0
2024,New York,58,Male,100,0.0
2024,Texas,58,Male,100,1.0
2024,Texas,51,Male,100,1.0
2024,Missouri,64,Female,100,0.0
2024,Oklahoma,68,Male,100,1.0
2024,Oklahoma,32,Female,100,0.0
2024,Rhode Island,63,Female,100,0.0
2024,Rhode Island,21,Male,100,0.0
2024,Wisconsin,41,Male,100,1.0
2024,Washington,42,Male,100,0.0
2024,Nebraska,46,Male,100,0.0
2024,Connecticut,58,Female,100,0.0
2024,Connecticut,69,Female,100,0.0
2024,Illinois,21,Male,100,1.0
2024,Arkansas,74,Female,200,1.0
2024,Arkansas,19,Male,200,0.0
2024,North Carolina,72,Male,100,0.0
2024,North Carolina,41,Male,100,0.0
2024,North Carolina,48,Male,100,0.0
2024,Pennsylvania,47,Female,100,0.0
2024,Georgia,50,Male,651,0.0
2024,Georgia,50,Female,651,0.0
2024,Georgia,24,Male,803,0.0
2024,Georgia,20,Male,803,0.0
2024,Florida,71,Male,100,0.0
2024,Florida,65,Male,100,0.0
2024,Florida,50,Female,100,0.0
2024,Georgia,18,Male,100,1.0
2024,Florida,52,Female,100,0.0
2024,Indiana,32,Male,100,1.0
2024,Indiana,33,Female,100,1.0
2024,Georgia,22,Female,200,0.0
2024,Indiana,64,Male,100,0.0
2024,Idaho,51,Male,100,1.0
2024,Idaho,57,Female,100,1.0
2024,Indiana,58,Male,100,0.0
2024,Indiana,61,Male,100,0.0
2024,Iowa,28,Male,100,0.0
2024,Idaho,26,Male,100,0.0
2024,Idaho,47,Female,100,1.0
2024,Hawaii,34,Female,100,1.0
2024,Florida,45,Male,100,0.0
2024,Florida,45,Female,100,0.0
2024,Arizona,25,Female,100,0.0
2024,Florida,43,Male,100,1.0
2024,Idaho,80,Male,100,0.0
2024,Idaho,23,Female,100,0.0
2024,Rhode Island,41,Male,200,1.0
2024,Florida,27,Male,100,1.0
2024,Florida,23,Male,806,0.0
2024,Florida,52,Male,200,0.0
2024,Arizona,31,Female,100,0.0
2024,Ohio,57,Female,100,0.0
2024,Ohio,23,Female,100,0.0
2024,Georgia,76,Female,100,0.0
2024,Georgia,39,Male,100,0.0
2024,Florida,76,Female,200,1.0
2024,Illinois,66,Female,100,1.0
2024,New York,55,Male,200,1.0
2024,District of Columbia,50,Female,200,1.0
2024,District of Columbia,45,Female,200,1.0
2024,Arizona,80,Female,100,1.0
2024,District of Columbia,77,Female,651,1.0
2024,Massachusetts,20,Male,100,0.0
2024,Nevada,55,Male,100,0.0
2024,District of Columbia,33,Male,200,1.0
2024,Arkansas,55,Female,100,0.0
2024,Vermont,55,Female,100,1.0
2024,New Mexico,19,Male,100,0.0
2024,New Mexico,20,Female,100,0.0
2024,Delaware,67,Male,200,1.0
2024,Vermont,20,Male,651,0.0
2024,Mississippi,64,Male,200,1.0
2024,Minnesota,77,Female,100,1.0
2024,Louisiana,66,Male,200,1.0
2024,Missouri,53,Male,100,1.0
2024,Kentucky,61,Female,100,1.0
2024,Kentucky,20,Male,100,0.0
2024,Kentucky,80,Female,100,1.0
2024,Mississippi,40,Male,100,1.0
2024,Kentucky,49,Male,100,1.0
2024,Kentucky,69,Female,100,0.0
2024,Kansas,62,Male,100,1.0
2024,Kansas,19,Male,100,1.0
2024,Louisiana,76,Female,100,1.0
2024,Minnesota,34,Female,651,1.0
2024,Minnesota,41,Male,651,0.0
2024,Vermont,26,Female,100,1.0
2024,Louisiana,39,Male,100,0.0
2024,Louisiana,72,Male,200,0.0
2024,Louisiana,66,Female,200,0.0
2024,Maine,28,Male,100,0.0
2024,Maine,24,Female,300,0.0
2024,Idaho,75,Female,100,0.0
2024,North Dakota,41,Male,100,1.0
2024,Arizona,33,Female,100,0.0
2024,Washington,19,Female,100,0.0
2024,Vermont,70,Male,100,0.0
2024,California,77,Female,100,1.0
2024,South Carolina,46,Female,100,0.0
2024,South Carolina,65,Male,200,0.0
2024,New York,80,Male,100,0.0
2024,Texas,18,Male,200,0.0
2024,Alabama,67,Female,100,1.0
2024,Texas,58,Male,100,1.0
2024,Pennsylvania,39,Female,100,0.0
2024,Texas,30,Male,100,0.0
2024,North Carolina,29,Female,200,1.0
2024,North Carolina,29,Male,200,1.0
2024,New York,57,Male,100,1.0
2024,New York,53,Female,100,0.0
2024,New York,19,Male,100,0.0
2024,Nebraska,21,Female,100,0.0
2024,Nebraska,45,Female,100,0.0
2024,New Mexico,45,Female,100,1.0
2024,New Mexico,24,Female,100,0.0
2024,Nebraska,36,Female,100,1.0
2024,Oklahoma,45,Male,100,1.0
2024,Michigan,36,Male,100,1.0
2024,New York,28,Male,200,1.0
2024,Oklahoma,65,Male,651,1.0
2024,Oklahoma,69,Male,300,1.0
2024,North Dakota,31,Male,100,0.0
2024,Nebraska,45,Male,100,0.0
2024,Nebraska,38,Female,100,1.0
2024,North Dakota,61,Male,100,0.0
2024,New Jersey,34,Male,100,0.0
2024,New Jersey,55,Male,651,0.0
2024,New York,76,Male,100,0.0
2024,New Jersey,37,Female,651,0.0
2024,New Jersey,46,Male,651,0.0
2024,New York,33,Male,651,1.0
2024,New Hampshire,22,Male,100,0.0
2024,New York,52,Female,100,1.0
2024,New Mexico,80,Female,100,1.0
2024,Maine,80,Female,100,1.0
2024,North Dakota,33,Male,651,0.0
2024,North Dakota,27,Female,651,0.0
2024,New York,62,Female,651,1.0
2024,New York,64,Male,651,1.0
2024,New York,31,Female,200,0.0
2024,Alabama,58,Female,100,1.0
2024,Alabama,20,Male,100,0.0
2024,Alabama,59,Male,100,0.0
2024,Illinois,51,Male,100,0.0
2024,Illinois,52,Female,100,0.0
2024,Illinois,29,Male,100,0.0
2024,Ohio,60,Female,100,0.0
2024,Ohio,77,Female,100,0.0
2024,New Mexico,58,Female,100,1.0
2024,Montana,39,Male,100,0.0
2024,North Dakota,37,Male,801,0.0
2024,New Mexico,58,Female,100,1.0
2024,Alabama,58,Male,100,0.0
2024,Alabama,68,Female,100,1.0
2024,New Mexico,35,Female,100,0.0
2024,Nevada,29,Female,100,0.0
2024,Nevada,41,Female,100,1.0
2024,Nevada,18,Male,200,0.0
2024,California,51,Female,100,0.0
2024,California,29,Male,100,0.0
2024,California,18,Female,100,0.0
2024,Wyoming,54,Female,100,1.0
2024,New Jersey,19,Female,100,0.0
2024,Wyoming,33,Male,100,0.0
2024,Wyoming,70,Female,100,0.0
2024,Massachusetts,59,Male,100,1.0
2024,Washington,41,Male,100,1.0
2024,Tennessee,52,Male,100,1.0
2024,South Carolina,59,Female,200,1.0
2024,South Dakota,20,Female,100,0.0
2024,South Dakota,19,Male,100,0.0
2024,South Carolina,77,Male,100,1.0
2024,South Carolina,75,Female,100,1.0
2024,Oklahoma,24,Male,100,0.0
2024,Texas,36,Female,100,0.0
2024,Tennessee,70,Female,100,0.0
2024,Tennessee,45,Female,100,0.0
2024,Tennessee,25,Female,100,0.0
2024,Tennessee,34,Male,100,0.0
2024,North Carolina,36,Male,100,0.0
2024,Texas,40,Female,100,0.0
2024,Oklahoma,21,Male,100,1.0
2024,Oregon,68,Male,100,1.0
2024,Oregon,70,Female,100,1.0
2024,South Dakota,37,Female,100,1.0
2024,Utah,42,Female,100,0.0
2024,Utah,42,Male,100,0.0
2024,Utah,70,Female,100,0.0
2024,South Carolina,47,Female,100,0.0
2024,Tennessee,53,Male,100,1.0
2024,Tennessee,24,Male,100,0.0
2024,Oklahoma,23,Female,100,0.0
2024,Utah,18,Male,100,0.0
2024,Oklahoma,77,Male,100,1.0
2024,Oklahoma,76,Female,100,1.0
2024,Pennsylvania,74,Female,100,0.0
2024,Pennsylvania,80,Male,100,0.0
2024,Texas,18,Female,100,0.0
2024,Texas,53,Female,100,0.0
2024,Rhode Island,56,Female,100,1.0
2024,South Carolina,25,Female,100,1.0
2024,Pennsylvania,38,Male,100,0.0
2024,Missouri,35,Female,100,1.0
2024,Missouri,35,Male,100,1.0
2024,Florida,42,Female,200,0.0
2024,Florida,39,Male,200,0.0
2024,Indiana,32,Female,300,0.0
2024,Oklahoma,43,Male,100,0.0
2024,Oklahoma,41,Male,100,0.0
2024,Hawaii,58,Male,651,0.0
2024,Hawaii,55,Female,651,0.0
2024,Idaho,44,Male,300,0.0
2024,Idaho,33,Male,100,1.0
2024,District of Columbia,59,Male,200,1.0
2024,Idaho,24,Male,100,0.0
2024,Idaho,24,Female,100,0.0
2024,New Jersey,25,Female,100,0.0
2024,Mississippi,53,Female,100,1.0
2024,Texas,24,Male,651,1.0
2024,Texas,53,Male,100,1.0
2024,Tennessee,39,Male,651,0.0
2024,Tennessee,39,Female,651,0.0
2024,Tennessee,46,Female,200,1.0
2024,Texas,70,Female,100,1.0
2024,Louisiana,54,Male,100,1.0
2024,Louisiana,41,Female,100,1.0
2024,Texas,71,Male,100,1.0
2024,Texas,40,Male,100,1.0
2024,Texas,38,Female,100,1.0
2024,Texas,31,Male,100,0.0
2024,Texas,34,Female,100,0.0
2024,Texas,55,Female,100,0.0
2024,Florida,61,Female,100,1.0
2024,Florida,34,Male,100,1.0
2024,Florida,61,Male,100,1.0
2024,Vermont,28,Male,100,0.0
2024,Vermont,72,Female,100,1.0
2024,Vermont,74,Male,100,0.0
2024,Wisconsin,70,Female,100,1.0
2024,Wisconsin,68,Male,100,1.0
2024,Vermont,40,Male,100,0.0
2024,Washington,30,Female,100,0.0
2024,West Virginia,75,Female,100,0.0
2024,West Virginia,44,Female,100,0.0
2024,Hawaii,19,Male,652,0.0
2024,Wisconsin,19,Male,100,0.0
2024,South Carolina,77,Female,200,1.0
2024,South Carolina,47,Female,200,1.0
2024,Oklahoma,23,Male,100,1.0
2024,West Virginia,71,Female,100,0.0
2024,Wyoming,57,Female,100,1.0
2024,Virginia,51,Male,100,1.0
2024,Virginia,48,Female,100,1.0
2024,Washington,45,Female,100,1.0
2024,Virginia,23,Male,100,0.0
2024,Virginia,30,Male,100,1.0
2024,Virginia,18,Male,200,1.0
2024,Virginia,50,Female,200,1.0
2024,Virginia,18,Female,200,0.0
2024,Vermont,78,Male,100,0.0
2024,West Virginia,56,Male,100,1.0
2024,West Virginia,60,Female,100,1.0
2024,Massachusetts,43,Male,100,0.0
2024,Massachusetts,42,Male,100,0.0
2024,Massachusetts,42,Female,100,0.0
2024,Massachusetts,51,Male,100,0.0
2024,Texas,24,Female,100,0.0
2024,Texas,28,Male,100,0.0
2024,Michigan,25,Male,200,0.0
2024,West Virginia,30,Female,100,1.0
2024,Texas,54,Female,100,1.0
2024,Vermont,40,Male,100,0.0
2024,Vermont,60,Male,100,0.0
2024,Vermont,39,Male,100,0.0
2024,Wisconsin,51,Female,200,0.0
2024,Wisconsin,27,Male,200,0.0
2024,Oklahoma,48,Male,300,0.0
2024,South Dakota,26,Male,100,0.0
2024,New York,58,Male,100,0.0
2024,Vermont,52,Male,300,0.0
2024,South Carolina,60,Female,100,1.0
2024,New Mexico,41,Female,100,0.0
2024,New Mexico,18,Male,100,0.0
2024,Mississippi,23,Female,100,1.0
2024,California,65,Female,651,0.0
2024,California,65,Male,100,0.0
2024,Arkansas,85,Female,100,1.0
2024,Vermont,62,Male,100,1.0
2024,Vermont,53,Female,100,0.0
2024,Virginia,61,Male,200,0.0
2024,Idaho,85,Female,100,0.0
2024,Michigan,20,Female,100,1.0
2024,New York,39,Female,100,0.0
2024,Arkansas,47,Female,100,1.0
2024,Arkansas,57,Male,100,1.0
2024,Arkansas,19,Male,100,1.0
2024,North Carolina,61,Female,100,1.0
2024,Georgia,52,Female,200,0.0
2024,Georgia,80,Male,200,0.0
2024,Georgia,18,Female,200,0.0
